strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/data/AIUI/sr/600/0363-03.pcm,1499921403831.0,1910,1499921407097.0,1356
/data/AIUI/sr/600/0363-04.pcm,1499921406247.0,960,1499921408543.0,1336
/data/AIUI/sr/600/0364-01.pcm,1499921407644.0,2290,1499921411365.0,1431
/data/AIUI/sr/600/0364-02.pcm,1499921410501.0,2540,1499921414011.0,970
/data/AIUI/sr/600/0364-03.pcm,,,,
/data/AIUI/sr/600/0364-04.pcm,1499921416587.0,1770,1499921421729.0,3372
/data/AIUI/sr/600/0365-01.pcm,,,,
/data/AIUI/sr/600/0261-04.pcm,1499921433990.0,3500,1499921438361.0,871
/data/AIUI/sr/600/0435-03.pcm,1499921438370.0,2550,1499921441831.0,911
/data/AIUI/sr/600/0487-01.pcm,1499921441845.0,2070,1499921444825.0,910
/data/AIUI/sr/600/0014-04.pcm,,,,
/data/AIUI/sr/600/0329-04.pcm,,,,
/data/AIUI/sr/600/0330-01.pcm,,,,
/data/AIUI/sr/600/0330-02.pcm,,,,
/data/AIUI/sr/600/0330-03.pcm,1499921490878.0,2280,1499921494084.0,926
/data/AIUI/sr/600/0330-04.pcm,1499921494096.0,1340,1499921496245.0,809
/data/AIUI/sr/600/0331-01.pcm,,,,
/data/AIUI/sr/600/0331-02.pcm,1499921508220.0,1460,1499921510314.0,634
/data/AIUI/sr/600/0331-04.pcm,1499921510321.0,1020,1499921512067.0,726
/data/AIUI/sr/600/0332-01.pcm,,,,
/data/AIUI/sr/600/0332-02.pcm,1499921523689.0,1270,1499921525838.0,879
/data/AIUI/sr/600/0332-03.pcm,,,,
/data/AIUI/sr/600/0335-03.pcm,,,,
/data/AIUI/sr/600/0335-04.pcm,,,,
/data/AIUI/sr/600/0336-03.pcm,,,,
/data/AIUI/sr/600/0211-01.pcm,1499921573955.0,4090,1499921576455.0,
/data/AIUI/sr/600/0211-02.pcm,1499921578601.0,5420,1499921584752.0,731
/data/AIUI/sr/600/0211-03.pcm,1499921584489.0,4100,1499921589624.0,1035
/data/AIUI/sr/600/0211-04.pcm,1499921589206.0,2810,1499921592911.0,895
/data/AIUI/sr/600/0212-01.pcm,1499921592694.0,4270,1499921595904.0,
/data/AIUI/sr/600/0212-02.pcm,,,,
