strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0330-01.pcm,1500796016065.0,1280,1500796017844.0,499
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0330-02.pcm,1500796017672.0,1140,1500796019388.0,576
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0330-03.pcm,1500796019404.0,2280,1500796022493.0,809
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0330-04.pcm,1500796022680.0,1340,1500796024536.0,516
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0331-01.pcm,1500796024723.0,1500,1500796026783.0,560
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0331-02.pcm,1500796026876.0,1460,1500796028873.0,537
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0331-04.pcm,1500796029045.0,1020,1500796030636.0,571
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0332-01.pcm,1500796030776.0,1070,1500796032414.0,568
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0332-02.pcm,1500796032586.0,1270,1500796034458.0,602
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0332-03.pcm,1500796034598.0,1130,1500796036252.0,524
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0335-03.pcm,1500796036439.0,2260,1500796039325.0,626
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0335-04.pcm,1500796039403.0,1130,1500796041135.0,602
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0336-03.pcm,1500796041291.0,1780,1500796043428.0,357
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0211-01.pcm,1500796043537.0,4090,1500796048326.0,699
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0211-02.pcm,1500796048482.0,5420,1500796054535.0,633
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0211-03.pcm,1500796054457.0,4100,1500796059387.0,830
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0211-04.pcm,1500796059278.0,2810,1500796062850.0,762
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0212-01.pcm,1500796062881.0,4270,1500796067951.0,800
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0212-02.pcm,1500796068217.0,3400,1500796072397.0,780
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0212-03.pcm,1500796072569.0,1890,1500796075252.0,793
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0212-04.pcm,1500796075377.0,1880,1500796077857.0,600
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0213-01.pcm,1500796077998.0,2960,1500796081586.0,628
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0213-02.pcm,1500796081757.0,3450,1500796085954.0,747
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0213-03.pcm,1500796086141.0,3090,1500796089932.0,701
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0213-04.pcm,1500796090104.0,4550,1500796095361.0,707
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0214-01.pcm,1500796095454.0,2770,1500796098964.0,740
