strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/sdcard/taojianTest/pcm/sr/600/0344-03.pcm,1321059649100.0,2980,1321059652806.0,726
/sdcard/taojianTest/pcm/sr/600/0344-04.pcm,1321059652815.0,980,1321059654364.0,569
/sdcard/taojianTest/pcm/sr/600/0352-01.pcm,1321059654369.0,3060,1321059658063.0,634
/sdcard/taojianTest/pcm/sr/600/0352-02.pcm,1321059658064.0,2020,1321059660781.0,697
/sdcard/taojianTest/pcm/sr/600/0353-01.pcm,1321059660789.0,2320,1321059663785.0,676
/sdcard/taojianTest/pcm/sr/600/0354-01.pcm,1321059663795.0,2100,1321059666573.0,678
/sdcard/taojianTest/pcm/sr/600/0354-02.pcm,1321059666581.0,2220,1321059669490.0,689
/sdcard/taojianTest/pcm/sr/600/0354-03.pcm,1321059669495.0,2050,1321059672267.0,722
/sdcard/taojianTest/pcm/sr/600/0355-01.pcm,1321059672271.0,1220,1321059674201.0,710
/sdcard/taojianTest/pcm/sr/600/0355-02.pcm,1321059674209.0,1880,1321059676765.0,676
/sdcard/taojianTest/pcm/sr/600/0356-01.pcm,1321059676775.0,2280,1321059679789.0,734
/sdcard/taojianTest/pcm/sr/600/0356-02.pcm,1321059679789.0,1840,1321059682401.0,772
/sdcard/taojianTest/pcm/sr/600/0357-01.pcm,1321059682405.0,1860,1321059684960.0,695
/sdcard/taojianTest/pcm/sr/600/0357-02.pcm,1321059684970.0,2150,1321059687903.0,783
/sdcard/taojianTest/pcm/sr/600/0357-03.pcm,1321059687905.0,2930,1321059691568.0,733
/sdcard/taojianTest/pcm/sr/600/0358-01.pcm,1321059691569.0,2280,1321059694548.0,699
/sdcard/taojianTest/pcm/sr/600/0358-02.pcm,1321059694555.0,1220,1321059696419.0,644
/sdcard/taojianTest/pcm/sr/600/0358-03.pcm,1321059696421.0,2560,1321059699733.0,752
/sdcard/taojianTest/pcm/sr/600/0359-01.pcm,1321059699736.0,1360,1321059701809.0,713
/sdcard/taojianTest/pcm/sr/600/0359-02.pcm,1321059701812.0,2140,1321059704683.0,731
/sdcard/taojianTest/pcm/sr/600/0359-03.pcm,1321059704688.0,1620,1321059707163.0,855
