strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/data/AIUI/sr/600/0345-04.pcm,,,,
/data/AIUI/sr/600/0346-03.pcm,,,,
/data/AIUI/sr/600/0346-04.pcm,,,,
/data/AIUI/sr/600/0347-01.pcm,1499759727646.0,1240,1499759731227.0,2341
/data/AIUI/sr/600/0347-02.pcm,1499759731238.0,1600,1499759734762.0,1924
/data/AIUI/sr/600/0347-03.pcm,,,,
/data/AIUI/sr/600/0347-04.pcm,1499759747022.0,1300,1499759749958.0,1636
/data/AIUI/sr/600/0348-01.pcm,1499759749970.0,3040,1499759755028.0,2018
/data/AIUI/sr/600/0348-02.pcm,1499759755041.0,2180,1499759760357.0,3136
/data/AIUI/sr/600/0348-03.pcm,1499759760372.0,2060,1499759765587.0,3155
